nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao
[ÓRGÃO PUBLICO] DETRAN - VEÍCULOS/MOTOS/SUCATAS - Pres. Prudente/SP,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,5:00,futuro_ou_hoje,SP,"Rodovia Assis Chateaubriand, Rod. Assis Chateaubriand, Pres. Prudente - SP, Brasil",,,https://liderleiloes.com.br/eventos/leilao/182/sucata-aproveitavel-carros-motos-e-utilitarios-sessao-publica-de-22-07-2026-das-10h00-as-18h00,,mapa,,,https://liderleiloes.com.br/eventos/leilao/182/sucata-aproveitavel-carros-motos-e-utilitarios-sessao-publica-de-22-07-2026-das-10h00-as-18h00 | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[ÓRGÃO PUBLICO] DETRAN - VEÍCULOS/MOTOS/SUCATAS - VARGINHA/MG,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,5:00,futuro_ou_hoje,MG,"Varginha, MG, Brasil",,,https://leilao.detran.mg.gov.br/lotes/lista-lotes/3299/2026,,mapa,,,https://leilao.detran.mg.gov.br/lotes/lista-lotes/3299/2026
[PRODUTOS] - PRODUTOS - Campo Grande/MS,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,8:00,futuro_ou_hoje,MS,"R. Brilhante, 232 - Vila Carvalho, Campo Grande - MS, 79005-250, Brasil",,,https://www.casadeleiloes.com.br/leilao/leilao-de-bens-moveis-de-extrajudicial-ms/14648,,mapa,,,https://www.casadeleiloes.com.br/leilao/leilao-de-bens-moveis-de-extrajudicial-ms/14648
[PÁTIO]  - SUCATAS - Salvador/BA,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,9:00,futuro_ou_hoje,BA,"Rua dos Franciscanos, R. dos Franciscanos - Dom Avelar, Salvador - BA, 41315-000, Brasil",,,https://www.patiorochaleiloes.com.br/leilao/1311/lotes,,mapa,,,https://www.patiorochaleiloes.com.br/leilao/1311/lotes
[PÁTIO]  - VEÍCULOS - Salvador/BA,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,9:00,futuro_ou_hoje,BA,"Rua dos Franciscanos, R. dos Franciscanos - Dom Avelar, Salvador - BA, 41315-000, Brasil",,,https://www.patiorochaleiloes.com.br/leilao/1309/lotes,,mapa,,,https://www.patiorochaleiloes.com.br/leilao/1309/lotes
[EMPRESA] SUPERMIX - VEÍCULOS/CAMINHÕES/MÁQUINAS - Juatuba/MG,ATUALIZAÇÃO 06/07/2026,2026-07-22,22/07/2026,9:00,futuro_ou_hoje,MG,"Juatuba, MG, 35675-000, Brasil",,,https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8473,,mapa,,,https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8473
[PREFEITURA] - PRODUTOS/SUCATAS - Coronel Xavier Chaves - MG,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,MG,"Coronel Xavier Chaves, Cel. Xavier Chaves, MG, 36330-000, Brasil",,,https://drive.google.com/file/d/1JDAzDExtZ9DOVKQutzlsHXq-buIlTLNN/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1JDAzDExtZ9DOVKQutzlsHXq-buIlTLNN/view?usp=drive_link
[PREFEITURA] - ÔNIBUS - Camutanga - PE,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PE,"Prefeitura Municipal de Camutanga, Av. Getúlio Vargas, 240 - Centro, Camutanga - PE, 55930-000, Brasil",,,https://www.danielgarcialeiloes.com.br/leilao/7688/lotes,,mapa,,,https://www.danielgarcialeiloes.com.br/leilao/7688/lotes
[PREFEITURA]  - SUCATAS - Camutanga - PE,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PE,"Prefeitura Municipal de Camutanga, Av. Getúlio Vargas, 240 - Centro, Camutanga - PE, 55930-000, Brasil",,,https://www.danielgarcialeiloes.com.br/leilao/7689/lotes,,mapa,,,https://www.danielgarcialeiloes.com.br/leilao/7689/lotes
[PREFEITURA] - IMÓVEIS	- Sacramento - MG,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,MG,"Sacramento, MG, 38190-000, Brasil",,,https://drive.google.com/file/d/1JgSXIw6CKjHOPp0Q_kNk7fQAaazVARkn/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1JgSXIw6CKjHOPp0Q_kNk7fQAaazVARkn/view?usp=drive_link
[PREFEITURA] - VEÍCULOS/CAMINHONETES/CAMINHÕES/ÔNIBUS/EQUIPAMENTOS/PRODUTOS/SUCATAS - Santa Vitória do Palmar - RS,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,RS,"Santa Vitória do Palmar, RS, 96230-000, Brasil",,,https://drive.google.com/file/d/1eLIIa_mylZqQyl1wnakWKdicJfZpuOnE/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1eLIIa_mylZqQyl1wnakWKdicJfZpuOnE/view?usp=drive_link
[PREFEITURA] - VEÍCULOS/CAMINHÕES/CAMINHONETES/MÁQUINAS/VANS/ÔNIBUS/SUCATAS - Missal - PR,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PR,"Missal, PR, 85890-000, Brasil",,,https://drive.google.com/file/d/1LFV8nG65NYfzoafOG5ruvIcsluEHS1eN/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1LFV8nG65NYfzoafOG5ruvIcsluEHS1eN/view?usp=drive_link
[PREFEITURA] - CAMINHONETES/ÔNIBUS/EQUIPAMAENTOS - Itaju - SP,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,SP,"Rua Buenopolis, R. Buenopolis, Itaju - SP, 17260-000, Brasil",,,https://drive.google.com/file/d/1nHHgK7Y-qVh1L9nQ9Iy8yAE57oQ0BR6m/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1nHHgK7Y-qVh1L9nQ9Iy8yAE57oQ0BR6m/view?usp=drive_link
[PREFEITURA] - MÁQUINAS/VEÍCULOS/CAMINHONETES/SUCATAS - Capitão de Campos/P,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PI,"Praça Acelino Rezende, 150, Cap. de Campos - PI, 64270-000, Brasil",,,https://www.italoleiloes.com/leilao/3279/lotes,,mapa,,,https://www.italoleiloes.com/leilao/3279/lotes
[PREFEITURA] - IMÓVEIS - Senador Canedo - GO,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,GO,"Senador Canedo, Sen. Canedo - GO, Brasil",,,https://drive.google.com/file/d/1c1m0JSGU-6eJAUC0wcBA8uuNy1LUTMH3/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1c1m0JSGU-6eJAUC0wcBA8uuNy1LUTMH3/view?usp=drive_link | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DA CIDADE.
[PREFEITURA] - CAMINHONETES/VEÍCULOS/SUCATAS - Marabá - PA,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PA,"Marabá, PA, Brasil",,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-maraba-pa/7091/#&Pagina=1&Index=2,,mapa,,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-maraba-pa/7091/#&Pagina=1&Index=2
[PREFEITURA] - IMÓVEIS - Rio de Janeiro - RJ,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,RJ,"Avenida Aldemir Martins, Av. Aldemir Martins - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22783-116, Brasil",,,https://drive.google.com/file/d/1t6btMLKWYDhEoU4Crj__HRjpF2EABhAN/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1t6btMLKWYDhEoU4Crj__HRjpF2EABhAN/view?usp=drive_link
[PREFEITURA] - ÔNIBUS/CAMINHÕES/VANS/VEÍCULOS/SUCATAS	- Cantagalo - PR,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,PR,"Rua Doutor Ciro Jose De Souza Filho, R. Dr. Ciro Jose De Souza Filho, Cantagalo - PR, 85160-000, Brasil",,,https://drive.google.com/file/d/1kVGR3VmeFW_I_vb9zFEePacfP9mFGVwQ/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1kVGR3VmeFW_I_vb9zFEePacfP9mFGVwQ/view?usp=drive_link
[PREFEITURA] - ÔNIBUS/EQUIPAMENTOS/MÁQUINAS - Pinto Bandeira - RS,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,4:00,futuro_ou_hoje,RS,"R. Sete de Setembro, 689 - Centro Histórico, Pinto Bandeira - RS, 95717-000, Brasil",,,https://www.rauppleiloes.com.br/leilao/leilao-extrajudicial-maquinarios-veiculos-mobiliarios-entre-outros-24-06-2026-15-33-31/lotes/lista,,mapa,,,https://www.rauppleiloes.com.br/leilao/leilao-extrajudicial-maquinarios-veiculos-mobiliarios-entre-outros-24-06-2026-15-33-31/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - SUCATAS - Mossoró/RN,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,5:00,futuro_ou_hoje,RN,"Av. Centenária, 1000 - Aeroporto, Mossoró - RN, 59607-070, Brasil",,,https://www.lancecertoleiloes.com.br/leilao/230726SUC,,mapa,,,https://www.lancecertoleiloes.com.br/leilao/230726SUC | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[ÓRGÃO PUBLICO] DETRAN - VEÍCULOS/MOTOS - São Gonçalo do Amarante/RN,ATUALIZAÇÃO 06/07/2026,2026-07-23,23/07/2026,5:00,futuro_ou_hoje,RN,"Av. Dr. Ruy Pereira dos Santos, 2565, São Gonçalo do Amarante - RN, 59290-000, Brasil",,,https://www.lancecertoleiloes.com.br/leilao/230726VEIC,,mapa,,,https://www.lancecertoleiloes.com.br/leilao/230726VEIC | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[PREFEITURA] - VEÍCULOS/MÁQUINAS/CAMINHONETES/VANS/SUCATAS - Água Boa - MG,ATUALIZAÇÃO 06/07/2026,2026-07-24,24/07/2026,4:00,futuro_ou_hoje,MG,"Água Boa, MG, 39790-000, Brasil",,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-agua-boa-mg/7216/#&Pagina=1&Index=1,,mapa,,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-agua-boa-mg/7216/#&Pagina=1&Index=1
[PREFEITURA] - IMÓVEIS/CAMINHONETES/VEÍCULOS/VANS/CAMINHÕES/MÁQUINAS/ÔNIBUS/SUCATAS - Nova Tebas - PR,ATUALIZAÇÃO 06/07/2026,2026-07-24,24/07/2026,4:00,futuro_ou_hoje,PR,"Nova Tebas, PR, 85250-000, Brasil",,,https://www.pagliarinileiloes.com.br/evento/municipio-de-nova-tebas-pr-783726?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,https://www.pagliarinileiloes.com.br/evento/municipio-de-nova-tebas-pr-783726?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DA CIDADE.
[PREFEITURA] - IMÓVEIS	- Valparaíso - SP,ATUALIZAÇÃO 06/07/2026,2026-07-24,24/07/2026,4:00,futuro_ou_hoje,SP,"R. Comendador Geremias Lunardelli, 147, Valparaíso - SP, 16880-000, Brasil",,,https://drive.google.com/file/d/1LOJ9eofbuhr36NAhA_lB3Olu3tlgvUgY/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1LOJ9eofbuhr36NAhA_lB3Olu3tlgvUgY/view?usp=drive_link
[PREFEITURA]- IMÓVEIS	- Alegrete - RS,ATUALIZAÇÃO 06/07/2026,2026-07-24,24/07/2026,4:00,futuro_ou_hoje,RS,"Alegrete, RS, Brasil",,,https://drive.google.com/file/d/16onwdZ_k9apbtNvOKkwR-ynuRm_qwXaq/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/16onwdZ_k9apbtNvOKkwR-ynuRm_qwXaq/view?usp=drive_link
[PREFEITURA] - CAMINHONETES/SUCATAS - Curitibanos - SC,ATUALIZAÇÃO 06/07/2026,2026-07-27,27/07/2026,4:00,futuro_ou_hoje,SC,"Curitibanos, SC, 89520-000, Brasil",,,https://www.eckertleiloes.com.br/evento/municipio-de-curitibanos-sc-789453?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,https://www.eckertleiloes.com.br/evento/municipio-de-curitibanos-sc-789453?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&
[PREFEITURA] - IMÓVEIS - Poços de Caldas - MG,ATUALIZAÇÃO 06/07/2026,2026-07-27,27/07/2026,4:00,futuro_ou_hoje,MG,"Poços de Caldas, MG, Brasil",,,https://drive.google.com/file/d/14nwuo0IUoQfycEwMWEpOWqFw_VioKx6a/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/14nwuo0IUoQfycEwMWEpOWqFw_VioKx6a/view?usp=drive_link
[PREFEITURA] - IMÓVEIS - Osvaldo Cruz - SP,ATUALIZAÇÃO 06/07/2026,2026-07-27,27/07/2026,4:00,futuro_ou_hoje,SP,"Osvaldo Cruz, SP, 17700-000, Brasil",,,https://drive.google.com/file/d/1fSpEecvyjbOBJ_Fuo5HxP7Mqh5VxEz-R/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1fSpEecvyjbOBJ_Fuo5HxP7Mqh5VxEz-R/view?usp=drive_link
[PREFEITURA] - IMÓVEIS	- Olímpia - SP,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,SP,"Olímpia, SP, 15400-000, Brasil",,,https://drive.google.com/file/d/1VO2tlPxzLK6uazH_Z4U2cnlWZDlF622y/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1VO2tlPxzLK6uazH_Z4U2cnlWZDlF622y/view?usp=drive_link
[PREFEITURA] - CAMINHÕES/ÔNIBUS/VEÍCULOS/CAMINHONETES/MÁQUINAS/EQUIPAMENTOS - Parapuã - SP,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,SP,"Rua Pará, R. Pará, Parapuã - SP, 17732-104, Brasil",,,https://drive.google.com/file/d/1V3nNuJ-ccl4zCKsED09kBS-uPrtzAMwW/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1V3nNuJ-ccl4zCKsED09kBS-uPrtzAMwW/view?usp=drive_link | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[PREFEITURA] - IMÓVEIS	- Rio de Janeiro - RJ,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,RJ,"Rua Intendente Costa Pinto, R. Intendente Costa Pinto - Barra da Tijuca, Rio de Janeiro - RJ, 22611-290, Brasil",,,https://drive.google.com/file/d/1ytCFEKGpPQcu9UoypiIGBXpWEXP1JOsv/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1ytCFEKGpPQcu9UoypiIGBXpWEXP1JOsv/view?usp=drive_link
[PREFEITURA] - SUCATAS - Osasco - SP,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,SP,"Osasco, SP, Brasil",,,https://www.sumareleiloes.com.br/leiloes/5067,,mapa,,,https://www.sumareleiloes.com.br/leiloes/5067 | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[PREFEITURA] - CAMINHONETES/ÔNIBUS/VEÍCULOS/VANS/MÁQUINAS/CAMINHÕES/MOTOS/PRODUTOS - Cajati - SP,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,SP,"R. Darci Bueno da Cruz, 200 - Bico do Pato, Cajati - SP, 11950-000, Brasil",,,https://www.clicleiloes.com.br/leilao/1946/lotes,,mapa,,,https://www.clicleiloes.com.br/leilao/1946/lotes
[PREFEITURA] - VEÍCULOS/CAMINHONETES/VANS/ÔNIBUS/CAMINHÕES/MÁQUINAS/EQUIPAMENTOS/SUCATAS - Lindóia do Sul - SC,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,SC,"Lindóia do Sul, SC, 89735-000, Brasil",,,https://www.eckertleiloes.com.br/evento/municipio-de-lindoia-do-sul-sc-783254?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,https://www.eckertleiloes.com.br/evento/municipio-de-lindoia-do-sul-sc-783254?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&
[PREFEITURA] - VEÍCULOS/CAMINHONETES/VANS/MOTOS/ÔNIBUS/MÁQUINAS/PRODUTOS - Jardim - MS,ATUALIZAÇÃO 06/07/2026,2026-07-28,28/07/2026,4:00,futuro_ou_hoje,MS,"Jardim, MS, 79240-000, Brasil",,,https://www.rpleiloes.com.br/leilao/bens-patrimoniais-de-municipio-de-jardim-ms/12,,mapa,,,https://www.rpleiloes.com.br/leilao/bens-patrimoniais-de-municipio-de-jardim-ms/12
[PREFEITURA] - VEÍCULOS/CAMINHONETES/VANS/CAMINHÕES/MÁQUINAS/EQUIPAMENTOS/SUCATAS - São Pedro do Butiá - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,RS,"São Pedro do Butiá, RS, 97920-000, Brasil",,,https://www.mafraleiloes.com.br/evento/bens-inserviveis-municipio-sao-pedro-do-butia-rs-789421?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,https://www.mafraleiloes.com.br/evento/bens-inserviveis-municipio-sao-pedro-do-butia-rs-789421?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc
[PREFEITURA] - CAMINHONETES/VEÍCULOS - Recreio - MG,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,MG,"Recreio, MG, 36740-000, Brasil",,,https://sandrasantosleiloes.com.br/eventos/leilao/424/prefeitura-municipal-de-recreio-mg,,mapa,,,https://sandrasantosleiloes.com.br/eventos/leilao/424/prefeitura-municipal-de-recreio-mg
[PREFEITURA] - IMÓVEIS - Terra Boa/PR,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,PR,"Terra Boa, PR, 87240-000, Brasil",,,https://www.andreluizleiloes.com.br/evento/municipio-de-terra-boa-789494?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,https://www.andreluizleiloes.com.br/evento/municipio-de-terra-boa-789494?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc
[PREFEITURA] - MÁQUINAS/EQUIPAMENTOS/VEÍCULOS - Turiúba - SP,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,SP,"Turiúba, SP, 15280-000, Brasil",,,https://drive.google.com/file/d/1zSVZJVUPXszsEemote3--i7YBN9Y8J_z/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/1zSVZJVUPXszsEemote3--i7YBN9Y8J_z/view?usp=drive_link
[PREFEITURA] - MÁQUINAS/EQUIPAMENTOS/ÔNIBUS/VANS/CAMINHONETES/VEÍCULOS/SUCATAS	- Mariápolis - SP,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,SP,"R. das Margaridas, 295 - Centro, Mariápolis - SP, 17810-000, Brasil",,,https://wleiloes.com.br/leilao.php?idLeilao=461,,mapa,,,https://wleiloes.com.br/leilao.php?idLeilao=461 | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DA CIDADE.
[PREFEITURA] - VEÍCULOS/CAMINHÕES/MÁQUINAS/ÔNIBUS/EQUIPAMENTOS - União do Oeste - SC,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,4:00,futuro_ou_hoje,SC,"União do Oeste, SC, 89845-000, Brasil",,,https://www.eckertleiloes.com.br/evento/municipio-de-uniao-do-oeste-sc-783142?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,https://www.eckertleiloes.com.br/evento/municipio-de-uniao-do-oeste-sc-783142?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&
[ÓRGÃO PÚBLICO]CORREIO Porto Alegre /RS- VANS/CAMINHÕES/MOTOS/EQUIPAMENTOS -  Rio de Janeiro - RJ,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RJ,"R. Leopoldo Bulhões, 530 - Benfica, Rio de Janeiro - RJ, Brasil",,,https://drive.google.com/file/d/18w1iYt99Kk4qSz3x3_L6jW-ZTcTjw79r/view?usp=drive_link,,mapa,,,https://drive.google.com/file/d/18w1iYt99Kk4qSz3x3_L6jW-ZTcTjw79r/view?usp=drive_link | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DO BRASIL.
[ÓRGÃO PUBLICO] DETRAN - MOTOS/VEÍCULOS - Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548a - Centro, Esteio - RS, 93265-350, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-mrc-crd00268-07-06-2026-12-15-02/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-mrc-crd00268-07-06-2026-12-15-02/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - MOTOS/VEÍCULOS/VANS -  Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548a - Centro, Esteio - RS, 93265-350, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-auto-socorro-haas-crd00097-07-06-2026-12-14-11/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-auto-socorro-haas-crd00097-07-06-2026-12-14-11/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - MOTOS -Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548a - Centro, Esteio - RS, 93265-350, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-alvorada-remocoes-crd00090-07-06-2026-12-11-59/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/conservado-alvorada-remocoes-crd00090-07-06-2026-12-11-59/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - SUCATAS - Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548a - Centro, Esteio - RS, 93265-350, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-mrc-crd00268-07-06-2026-12-10-18/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-mrc-crd00268-07-06-2026-12-10-18/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - SUCATAS - Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548a - Centro, Esteio - RS, 93265-350, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-auto-socorro-haas-crd00097-07-06-2026-12-06-29/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-auto-socorro-haas-crd00097-07-06-2026-12-06-29/lotes/lista
[ÓRGÃO PUBLICO] DETRAN - SUCATAS -  Esteio - RS,ATUALIZAÇÃO 06/07/2026,2026-07-29,29/07/2026,5:00,futuro_ou_hoje,RS,"R. Dom Pedro, 548 - Centro, Esteio - RS, 93265-140, Brasil",,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-alvorada-remocoes-crd00090-07-06-2026-12-04-51/lotes/lista,,mapa,,,https://www.nsleiloes.leilao.br/leilao-detran/sucatas-alvorada-remocoes-crd00090-07-06-2026-12-04-51/lotes/lista
[PREFEITURA] SMUR	- SUCATAS - Araucária - PR,ATUALIZAÇÃO 06/07/2026,2026-07-30,30/07/2026,4:00,futuro_ou_hoje,PR,"Araucária, PR, Brasil",,,https://www.marangonileiloes.com.br/evento/smur-araucaria-08-2026-783682?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,https://www.marangonileiloes.com.br/evento/smur-araucaria-08-2026-783682?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&
[PREFEITURA] - VANS/VEÍCULOS/ÔNIBUS/MÁQUINAS/CAMINHONETES/PRODUTOS/SUCATAS - Engenheiro Navarro - MG,ATUALIZAÇÃO 06/07/2026,2026-07-30,30/07/2026,4:00,futuro_ou_hoje,MG,"Rua Olhos d'Água, R. Olhos d'Água - Eng. Navarro, MG, 39417-000, Brasil",,,https://marcusviniciusleiloes.com.br/leilao/686/prefeitura-municipal-de-engenheiro-navarro-mg-veiculos-maquinas-e-outros,,mapa,,,https://marcusviniciusleiloes.com.br/leilao/686/prefeitura-municipal-de-engenheiro-navarro-mg-veiculos-maquinas-e-outros | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DA CIDADE.
[PREFEITURA] - VEÍCULOS/VANS/CAMIHONETES/SUCATAS/EMBARCAÇÕES/ - Serra/ES,ATUALIZAÇÃO 06/07/2026,2026-07-31,31/07/2026,4:00,futuro_ou_hoje,ES,"Av. Eldes Scherrer Souza, 975 - Colina de Laranjeiras, Serra - ES, 29165-680, Brasil",,,https://www.beedz.com.br/#,,mapa,,,https://www.beedz.com.br/#
[PREFEITURA] - VEÍCULOS/CAMINHONETES/MÁQUINAS/SUCATAS/PRODUTOS - Dom Cavati - MG,ATUALIZAÇÃO 06/07/2026,2026-07-31,31/07/2026,4:00,futuro_ou_hoje,MG,"R. Jose Angelo, 55 - Dom Cavati, MG, 35148-000, Brasil",,,https://leiloes.arthurnunes.leilao.br/leiloes/129-prefeitura-de-dom-cavati-mg,,mapa,,,https://leiloes.arthurnunes.leilao.br/leiloes/129-prefeitura-de-dom-cavati-mg | OBSERVAÇÃO: LOTES EM DIFERENTES LOCAIS DA CIDADE.
